"ID","TARGET_D","GiftCnt36","GiftCntAll","GiftCntCardAll","GiftAvgLast","GiftAvg36","GiftAvgAll","GiftTimeLast","GiftTimeFirst","DemAge","DemGender","DemHomeOwner","DemMedHomeValue","DemPctVeterans","DemMedIncome"
143518,17,3,8,2,17,17.33,12.63,17,68,63,"M","H",364500,12,42450
99410,17,3,6,3,9,13.67,9.83,21,53,77,"F","H",204100,33,101095
175000,17,3,11,6,17,17.33,13.09,26,89,64,"F","H",94400,36,46369
30629,17,2,2,2,15,10,10,24,29,83,"F","H",68000,40,40035
79742,17,1,4,2,17,17,11,17,62,39,"M","H",42100,29,41639
24702,17,2,7,2,20,15,10.43,26,87,55,"M","H",40000,29,37591
3504,17,8,9,3,18,15.88,15.78,15,33,78,"F","U",70000,36,44295
77439,17,3,16,10,18,14.67,11.31,16,113,66,"M","H",71300,21,61196
29852,17,1,14,7,17,17,9.64,26,113,39,"M","H",59300,25,36263
36081,17,4,17,12,9,9.5,6.35,16,130,66,"M","U",120100,49,0
146301,17,2,3,2,15,12,9.67,17,41,34,"F","H",88700,43,66458
36353,17,2,4,2,15,13,9.5,16,53,76,"F","H",134400,63,43368
29345,17,2,12,6,12,11,7.25,18,101,47,"F","H",61800,0,52424
25277,17,1,1,1,15,15,15,19,19,76,"M","H",74700,51,65141
83073,17,2,18,10,17,16,11.67,26,113,56,"M","H",64600,34,59263
83887,17,1,2,0,17,17,16,25,31,29,"F","H",88900,27,52491
125986,17,5,8,7,15,14,13.38,19,53,51,"M","U",53300,27,42656
90899,17,1,4,2,17,17,12,15,85,58,"F","H",41900,15,46250
71639,17,4,7,4,15,14.5,12.14,24,65,74,"M","U",75500,25,64775
41785,17,5,10,7,20,14.8,11.2,16,56,69,"F","H",97200,38,62369
120574,17,2,2,1,17,16,16,18,32,26,"M","U",39100,28,27020
186170,17,3,18,13,15,15.67,13.39,10,129,79,"M","U",59100,25,51013
119149,17,1,9,5,17,17,10.56,17,57,54,"F","U",71300,18,48107
118823,17,2,7,4,20,17,13,18,124,44,"F","H",159900,27,79539
59984,17,2,3,1,17,16,11.67,18,41,81,"F","H",110100,32,63697
117264,17,3,9,4,17,15.67,12,26,89,45,"F","U",53200,32,36809
19323,16.87,1,4,2,42,42,31.75,24,65,73,"M","H",74000,37,66080
26271,16,1,15,4,10,15,10.13,18,124,60,"F","H",87800,45,50948
115188,16,4,4,3,10,10.5,10.5,16,24,61,"F","H",16000,41,32072
70722,16,1,6,2,16,16,12.33,18,77,7,"F","H",35500,25,40824
55172,16,2,7,5,16,15,11.29,20,76,43,"F","H",41200,31,44024
111592,16,3,11,7,27,24,17.45,18,127,76,"M","H",31800,22,30870
93681,16,1,6,4,16,16,12.33,17,79,74,"M","H",68200,35,42011
14552,16,4,20,12,17,15.5,10.7,21,113,48,"M","H",151800,33,29808
108050,16,2,15,10,15,12.5,5.2,19,130,83,"F","H",108900,27,62457
24871,16,3,3,2,15,9.67,9.67,17,30,53,"F","H",68200,27,45845
104755,16,3,7,3,10,11.33,8.29,15,62,77,"M","H",141300,38,88082
35043,16,3,4,3,17,15.67,13,17,44,54,"M","H",135700,33,68639
167165,16,3,5,5,17,14.33,11,20,57,62,"F","H",260000,22,78418
103290,16,3,15,9,10,11.33,9.6,18,130,71,"M","H",73600,47,47917
55840,16,4,6,3,10,15,17.5,22,45,50,"M","H",40600,32,46324
163843,16,2,5,2,17,16,10.6,18,78,51,"M","H",354300,25,94723
50905,16,4,6,5,10,10,8.67,16,52,74,"F","H",73600,31,52096
129748,16,5,5,2,15,13.8,13.8,16,27,40,"F","H",120800,34,72991
156152,16,2,16,6,17,16.5,11.44,17,77,72,"F","H",111500,46,42102
24663,16,6,14,5,17,14.83,10.07,16,81,64,"F","U",38100,19,0
6643,16,3,10,5,15,13.33,14.7,7,91,75,"M","H",319900,24,73378
162026,16,2,7,5,16,15,9.86,18,104,62,"M","H",596500,33,110085
161492,16,1,1,1,25,25,25,20,20,73,"F","H",143700,22,71463
160851,16,3,8,4,18,16.67,12.88,17,67,57,"M","H",148500,24,38695
101889,16,3,8,6,16,17,13.5,24,122,46,"F","H",66200,30,47076
71,16,5,22,13,8,8.6,6.82,9,91,63,"F","H",39900,33,39313
160292,16,2,27,14,16,15,10.89,18,128,84,"M","H",86100,13,30260
97691,16,3,3,2,15,9.67,9.67,16,30,67,"U","H",87900,35,54684
172475,16,4,10,6,15,15.75,12.3,17,76,51,"F","H",123100,33,41423
58566,16,2,3,1,20,8.5,12.33,15,32,74,"M","H",63300,35,38796
86270,16,2,14,5,16,14,8,15,88,42,"M","H",46200,31,39029
158143,16,4,14,13,17,17.75,12.36,21,113,57,"M","U",62000,26,0
10001,16,2,9,4,14,12,11.22,18,52,42,"M","U",67500,34,0
151054,16,4,27,14,10,10.25,12.04,19,123,79,"F","H",231100,33,72104
30117,16,1,2,1,16,16,13,24,33,26,"M","U",67900,33,54456
57761,16,1,9,4,16,16,9.22,18,87,58,"F","U",49400,26,42047
83959,16,5,25,8,12,10.4,9.68,18,124,59,"F","U",113800,37,0
83698,16,8,16,10,14,13,10.13,16,128,46,"M","H",87800,32,61515
12655,16,7,36,19,12,10.71,10.33,16,130,72,"F","H",89600,30,48333
32096,16,2,2,2,16,13,13,24,29,52,"M","H",35100,30,30758
11971,16,4,19,8,12,11,14.11,11,114,47,"U","U",117900,43,0
80468,16,3,3,2,17,16.33,16.33,16,24,54,"M","H",57300,38,51591
143208,16,2,9,5,15,16,13.56,16,75,77,"F","H",355000,19,63659
31425,16,2,18,11,9,12,4.89,16,126,58,"M","U",67100,0,0
24949,16,3,10,6,16,16,10.7,23,92,51,"M","H",48200,31,42787
139664,16,1,17,5,10,10,14.59,17,64,53,"F","H",95200,36,58689
77784,16,3,6,2,10,11.67,10,19,45,26,"F","H",98700,31,75203
99898,16,2,16,10,10,18,10.13,23,127,60,"M","H",67500,29,60176
145346,16,11,30,14,11,11.82,10.07,18,67,50,"F","H",470800,16,78360
397,16,1,7,2,16,16,15.86,20,84,79,"F","H",185700,25,93770
130609,16,2,11,10,16,15,12,21,113,83,"M","H",141200,45,67447
130485,16,3,7,6,10,10,8.57,17,64,67,"F","H",43100,32,50461
130413,16,3,10,6,16,16,12.3,20,69,46,"F","U",109300,20,69967
157807,16,2,8,3,13,14,10.25,17,88,73,"M","H",255900,33,52792
102780,16,3,8,7,16,14.67,10.13,19,81,85,"F","U",25700,39,38385
126961,16,3,17,9,16,16,11.12,15,81,75,"M","H",85700,42,59141
190391,16,5,8,6,17,16,14.75,17,56,67,"M","U",34700,22,0
125337,16,3,3,1,15,15.67,15.67,15,29,29,"M","U",194600,42,38841
27366,16,4,21,14,11,10.75,6.38,17,128,80,"M","H",75600,19,53272
54762,16,3,12,7,15,11.67,7.33,15,90,83,"M","U",42900,25,38685
91965,16,5,16,9,16,16,12.69,19,113,52,"U","U",170800,14,0
119538,16,3,9,6,16,15.33,9.89,18,88,61,"F","H",48700,27,40056
14219,16,2,26,10,10,7.5,8.25,18,145,56,"F","H",32300,24,35847
68687,16,2,5,2,16,15,10.6,15,67,38,"M","H",80600,24,95516
59744,16,4,7,5,12,10.5,9,16,53,43,"F","U",59500,25,0
117711,16,2,5,3,16,16,13.6,23,98,67,"F","H",27100,19,38750
48587,15,2,3,0,15,13.5,12.33,18,31,74,"M","U",42500,29,45691
39667,15,3,7,7,15,15,13.71,20,92,75,"M","H",80900,26,38794
121410,15,2,2,1,15,15,15,15,29,66,"M","H",93100,46,54225
115626,15,2,7,4,20,15,27.14,18,75,58,"M","H",69400,25,60673
112944,15,3,12,9,14,12.67,7.08,18,128,37,"F","U",68400,25,35876
24391,15,2,6,4,15,12.5,8.5,18,89,77,"F","H",35500,32,46891
1012,15,7,28,17,13,15.43,12.21,5,122,75,"M","H",113300,32,42061
75105,15,3,8,5,10,13.33,10.94,18,92,70,"M","H",68900,43,42335
27987,15,6,6,3,12,11,11,15,32,47,"M","H",100300,29,72766
18761,15,4,12,6,14,12.5,9.08,22,76,49,"F","H",71400,25,57099
65500,15,3,3,1,15,12.33,12.33,15,30,27,"M","H",69000,32,68536
165649,15,2,9,5,10,21,14.78,18,119,73,"F","H",205700,41,68342
113728,15,1,1,0,15,15,15,20,20,78,"M","H",49300,64,36552
6941,15,3,26,12,25,25,24.27,22,93,54,"M","H",164100,47,61523
113686,15,3,6,2,15,13.33,10,26,53,40,"U","H",65700,42,40929
39031,15,2,7,4,10,15,7.86,16,77,43,"F","U",120000,43,60584
113539,15,2,7,4,15,15,10.57,20,85,73,"F","H",54100,39,47682
55117,15,2,5,4,20,20,15,24,86,68,"F","H",66800,24,58769
103298,15,2,2,0,15,12.5,12.5,26,31,26,"F","H",58800,26,45529
170652,15,3,6,3,20,16.33,12.17,18,56,69,"F","H",117100,26,52649
26009,15,2,4,2,15,12,8,16,53,33,"F","U",89900,23,0
41448,15,5,7,3,12,11.4,9.86,17,44,55,"F","U",150300,31,0
112309,15,2,2,0,25,22.5,22.5,18,32,35,"F","H",62200,35,44526
165707,15,6,37,15,15,15.17,11.19,24,105,75,"F","H",266000,26,106009
65421,15,5,5,4,15,14.2,14.2,24,36,34,"F","H",72700,31,68331
18664,15,1,1,1,20,20,20,17,17,59,"M","H",51900,24,36337
110789,15,3,15,7,15,15,8.2,18,123,67,"F","H",32400,24,30490
110308,15,3,4,1,10,9,8,18,41,60,"F","H",138400,44,52166
109858,15,3,10,5,15,13.67,9.7,24,88,42,"F","H",77200,45,45313
10287,15,3,27,13,10,10,8.3,6,123,83,"F","H",125800,26,62830
109520,15,1,2,0,15,15,9,18,31,52,"M","H",68700,22,49741
64772,15,5,8,3,10,9.6,8,17,44,44,"M","H",71000,20,64119
108989,15,5,7,2,15,15,15,18,33,40,"F","U",138100,35,0
64749,15,4,8,5,15,13.5,11.25,19,56,62,"F","H",210800,37,109313
4917,15,3,19,8,15,13.67,9.79,18,112,58,"F","U",80100,28,0
15384,15,2,2,1,15,10,10,18,29,59,"F","H",45200,31,35302
21259,15,1,23,11,10,10,12.48,15,130,57,"F","U",71600,23,48516
191547,15,2,20,9,28,26.5,21.85,18,101,80,"F","U",31800,25,42358
64170,15,5,7,5,15,18.4,16.29,25,52,67,"F","H",57300,25,45788
64115,15,3,12,8,15,13.33,7.5,19,127,72,"M","H",50100,29,41228
186482,15,3,12,7,11,10.33,7.83,8,105,46,"M","H",67000,42,62047
106963,15,2,7,4,15,15,10.86,25,84,36,"M","H",58100,31,65080
94307,15,7,23,10,5,5.71,9.17,16,68,77,"F","H",106300,22,48639
6028,15,4,43,13,20,16.5,13.58,27,125,47,"M","H",245800,46,59190
37861,15,2,9,7,15,12.5,12.22,26,128,69,"M","H",93400,15,35498
106639,15,1,1,1,15,15,15,17,17,77,"F","H",68100,46,72781
106610,15,1,8,6,15,15,10.5,24,93,68,"M","U",47500,49,0
27329,15,2,5,2,15,12.5,15,19,100,51,"M","U",68400,32,52074
27310,15,2,2,1,15,10,10,18,28,76,"M","H",86600,25,52074
37697,15,3,12,7,15,9,6,17,81,76,"M","H",90600,15,35833
59249,15,1,1,1,15,15,15,16,16,22,"M","H",178100,26,105303
4588,15,3,32,11,25,12.33,12.44,5,123,81,"M","U",56100,38,0
190839,15,2,2,1,15,12.5,12.5,18,28,41,"M","H",66200,20,42613
62928,15,1,23,13,15,15,9.17,19,128,51,"F","H",57600,31,48911
105347,15,4,12,4,15,12.5,8.42,16,74,51,"F","U",26300,31,40680
37299,15,1,9,3,15,15,9.89,18,79,42,"F","H",117100,30,46842
62378,15,1,1,0,15,15,15,20,20,57,"F","H",101600,27,62563
25519,15,2,6,2,10,11,11.83,18,76,74,"M","H",253500,50,78618
14898,15,3,14,5,12,11.33,9.86,26,93,83,"M","U",393900,40,74381
171566,15,6,8,4,15,10.17,10.25,18,33,75,"M","H",117500,30,49725
184172,15,2,2,1,15,12.5,12.5,18,32,45,"M","H",48500,34,45345
104905,15,2,7,2,15,15,11.43,19,45,43,"F","H",87700,33,54151
104427,15,1,1,0,20,20,20,20,20,51,"F","H",85700,34,60858
104401,15,2,14,10,15,15,10.36,22,105,70,"F","H",85000,19,68359
104259,15,3,10,7,15,15,9.1,22,91,49,"F","H",47700,49,57169
104177,15,3,7,2,5,8.33,6.43,15,103,55,"F","H",98500,39,49134
9374,15,2,11,3,15,15,11.36,19,93,61,"F","H",278700,30,76357
89288,15,2,5,2,17,16,10.4,24,75,44,"F","H",124300,23,59456
9049,15,2,11,3,12,9.5,8.82,16,53,51,"F","H",58600,19,31314
103535,15,1,3,1,20,10,13.33,16,39,59,"F","U",36500,29,39375
38245,15,2,5,1,20,15,10,16,65,67,"M","H",71800,41,46301
181117,15,5,9,4,10,11.4,10.22,16,64,42,"F","H",133300,45,60476
178949,15,2,2,2,15,10,10,24,29,58,"M","H",344200,42,110830
180510,15,3,27,13,13,13,7.67,16,129,76,"F","U",162500,41,50857
167462,15,1,12,3,15,15,8.75,26,113,61,"M","H",264500,27,84986
179606,15,3,12,7,12,10.67,7.25,18,91,78,"F","U",132600,32,83415
102181,15,4,10,6,14,14,13.3,18,76,63,"F","H",91500,43,56157
167631,15,1,1,0,15,15,15,20,20,85,"F","H",255400,17,68804
169973,15,2,5,1,15,14,11.4,18,56,57,"F","H",151400,29,42017
177315,15,3,12,7,10,12.33,8.25,18,125,59,"M","H",101500,24,35514
87067,15,1,11,7,20,20,13,26,76,31,"M","U",40300,37,39456
178498,15,2,12,9,20,20,11.83,24,112,69,"M","H",164200,29,73130
8657,15,2,14,7,15,20,16.43,6,115,76,"F","U",173400,24,0
54600,15,2,5,3,15,12,8.3,18,68,17,"F","H",65300,40,28268
87071,15,3,16,8,15,10.33,6.5,25,126,62,"F","H",53500,36,39456
168268,15,4,17,6,15,12,20.18,18,69,75,"F","U",215900,28,0
168370,15,3,10,5,20,21.67,14.5,21,113,39,"F","H",279800,13,62712
50967,15,1,4,2,15,15,10,21,41,73,"F","H",84800,38,45359
168189,15,4,4,3,10,8,8,15,27,47,"M","H",279400,31,87061
176850,15,2,19,9,15,15,9.84,22,89,60,"U","U",92000,44,0
100569,15,1,1,1,15,15,15,21,21,47,"M","H",224100,10,53349
176252,15,8,22,14,15,14,10.36,22,105,86,"M","U",71600,65,56353
99890,15,1,8,7,15,15,9.63,17,125,69,"F","U",57400,35,47489
99567,15,4,4,2,10,11.25,11.25,15,29,66,"F","H",73400,38,56843
56337,15,4,14,11,15,15,12.07,15,119,60,"F","H",71400,26,51634
99276,15,2,9,5,21,19.5,13.56,19,64,39,"F","H",294100,27,140286
99268,15,1,10,6,15,15,9.8,16,113,58,"M","H",37700,33,39750
14376,15,6,11,6,10,11.33,9.45,17,45,31,"F","H",29500,26,33697
179457,15,5,12,6,20,20.4,20.58,18,79,55,"F","H",139000,16,66949
156077,15,4,12,6,10,11.75,9.67,19,80,41,"F","H",118000,32,34402
173094,15,2,6,3,15,13,9.17,18,75,73,"M","H",60900,42,37500
98282,15,1,5,3,15,15,10.6,21,75,62,"M","U",43900,32,49492
35906,15,3,3,2,10,15.33,15.33,15,20,40,"F","H",68300,46,49494
95728,15,2,12,5,25,25,12.83,25,87,69,"F","H",68700,33,49558
20522,15,1,1,1,15,15,15,17,17,47,"M","U",120300,46,52238
97736,15,1,4,1,15,15,8,20,65,44,"M","U",57000,25,49907
171854,15,1,12,4,15,18,13.5,18,79,73,"F","H",118900,35,42500
57087,15,3,3,2,15,11.67,11.67,18,33,51,"M","H",82100,16,46974
171302,15,1,3,2,15,15,11.67,18,44,50,"F","H",169300,32,56069
32843,15,1,2,1,15,15,15,18,41,38,"M","H",54600,46,40504
6325,15,2,8,5,12,11,14,17,81,67,"F","H",33100,39,32481
170907,15,2,2,1,15,10,10,19,28,37,"F","H",222500,32,82635
186809,15,3,4,3,15,11.67,12.5,7,30,65,"F","H",244300,32,69964
169813,15,1,4,2,15,15,11,17,79,45,"F","U",324700,39,0
56831,15,2,6,3,15,11.5,9.17,17,45,30,"M","H",136800,30,75367
56674,15,4,6,2,15,8.5,6.67,18,40,76,"M","H",33500,21,28542
169903,15,2,14,10,15,15,8.11,19,128,80,"U","H",259800,54,64579
185464,15,2,9,3,15,17.5,11.11,13,57,58,"M","H",70200,35,41639
169054,15,8,16,9,15,15,11.63,17,91,47,"F","H",96300,23,46797
169044,15,8,25,13,10,9.38,6.96,18,121,63,"F","H",99300,54,30037
12801,15,1,3,1,15,15,15,11,24,77,"F","H",294700,62,110423
95408,15,2,2,1,15,10,10,21,27,45,"F","H",73900,33,50395
167838,15,6,32,18,10,11.17,8.88,17,127,63,"M","H",229100,33,47365
167784,15,4,11,7,12,15.25,14.18,20,105,79,"F","H",238000,21,70496
89677,15,0,1,0,15,0,15,23,23,59,"F","U",171600,33,81018
54003,15,4,15,9,17,16,13.67,15,119,62,"U","H",48600,39,40928
167202,15,3,3,2,9,9,9,19,29,86,"F","H",290700,42,59961
94920,15,1,6,5,20,20,21.17,17,88,56,"F","H",134900,19,48209
94915,15,1,6,3,15,15,12.17,15,92,54,"F","H",146300,23,48209
29401,15,1,3,0,15,15,10.33,19,44,63,"M","H",47100,28,45285
166337,15,0,1,0,15,0,15,23,23,43,"M","H",581300,37,105465
55302,15,1,12,7,15,12,9.75,18,86,73,"M","H",87800,23,73101
24666,15,3,10,3,15,13.33,10.9,23,88,45,"M","H",91600,22,56887
165494,15,3,9,7,15,15,15.56,20,110,52,"F","H",389800,27,104720
165241,15,1,4,2,25,25,11.75,18,65,71,"M","H",258900,43,65288
92801,15,2,5,2,15,13.5,10.6,15,44,62,"M","H",290600,18,98951
92749,15,4,6,4,12,11,9.83,21,41,55,"M","H",157800,23,105247
164044,15,2,3,1,15,15,11.67,18,38,55,"M","U",579500,29,149167
92514,15,5,10,6,15,11,9.2,21,53,28,"F","H",149900,31,72594
54259,15,3,3,2,10,10,10,16,24,65,"M","H",55300,0,41506
163546,15,1,7,6,15,15,11.86,16,79,54,"M","H",416900,31,109271
34632,15,5,6,3,10,8.2,7.5,17,28,62,"F","H",84200,35,49337
92085,15,2,13,8,15,12.5,8.77,21,113,78,"M","H",110200,31,59014
53763,15,2,2,2,15,14,14,16,31,55,"M","H",175200,27,122441
14406,15,3,8,3,12,10.67,10.5,16,89,45,"F","U",579800,32,145836
161836,15,3,3,2,16,13.33,13.33,23,31,76,"F","H",234600,29,60494
102186,15,2,10,4,20,19,14.7,16,88,81,"F","H",43600,33,56157
161856,15,1,5,2,15,15,11,16,112,78,"M","H",226400,43,60494
34429,15,3,13,8,15,15,12.54,15,87,52,"M","H",48200,41,40818
161634,15,1,5,3,15,15,8.4,26,77,34,"F","H",66900,12,28397
53295,15,2,2,1,15,12.5,12.5,26,31,43,"F","H",47000,28,25137
23989,15,2,3,2,15,10,8.33,19,41,72,"F","H",51700,50,31972
103468,15,2,10,5,15,11.5,7.1,18,91,56,"F","U",47600,36,37876
53213,15,3,3,3,16,12,12,22,33,53,"F","H",40200,24,37849
160576,15,2,8,4,15,13.5,9.75,15,68,56,"M","H",547000,33,74453
90371,15,2,6,2,15,11,7.17,16,96,49,"M","H",163300,23,91382
159696,15,1,1,1,15,15,15,17,17,43,"F","H",139200,23,36250
159472,15,4,6,3,15,14,11.67,18,44,82,"F","H",62100,14,28578
159171,15,2,5,3,15,14,9.4,21,68,64,"F","H",196800,27,77112
89680,15,2,2,1,15,10,10,17,32,55,"F","H",129000,34,81018
159868,15,5,18,11,15,14.8,9.06,18,125,74,"F","H",71400,40,31635
92079,15,4,13,6,20,15.25,12.31,18,81,82,"M","H",100800,30,59014
158978,15,1,12,1,12,12,10.83,26,113,47,"M","H",187600,30,45590
33717,15,3,10,6,15,15,10.3,22,77,34,"F","U",31200,40,0
35504,15,1,7,2,15,15,14,26,55,48,"F","U",83400,24,32942
33615,15,3,7,4,15,15,14.57,18,90,65,"M","H",56300,50,42862
158615,15,2,3,2,15,12.5,10,17,41,71,"F","U",287500,58,47394
156770,15,2,9,3,15,14,8,18,92,59,"M","U",204600,30,0
158506,15,1,4,1,15,15,10,25,69,45,"F","H",165400,22,39019
158460,15,1,10,4,25,25,13.7,18,81,68,"F","U",181800,17,44975
158355,15,1,1,0,20,20,20,15,15,49,"M","H",185700,19,41531
88766,15,4,7,4,12,12.75,11,17,45,50,"M","H",254900,20,89773
158101,15,1,1,1,15,15,15,17,17,80,"M","H",366800,44,70882
88572,15,1,1,1,15,15,15,17,17,69,"F","U",189700,27,67047
157687,15,3,9,4,15,10.67,7.44,18,78,59,"F","H",495400,25,118804
51706,15,2,7,5,15,17.5,11.43,21,86,49,"M","H",97200,30,47969
51692,15,5,20,12,5,10,10.6,18,130,71,"F","H",82900,35,41558
14790,15,2,10,7,15,13,6.4,24,81,76,"M","H",406800,21,97480
97596,15,2,3,2,15,12.5,10,26,39,39,"F","U",35000,36,40508
250,15,7,24,10,12,12.86,10.88,17,87,87,"F","U",46900,46,47256
165753,15,1,1,0,15,15,15,16,16,69,"M","H",134500,18,45897
156885,15,2,3,1,15,12.5,10,23,40,75,"F","H",180300,67,79882
184478,15,2,3,0,15,9,7.33,18,32,77,"M","U",43900,23,45494
87471,15,4,9,5,15,7.75,6.33,15,52,57,"F","U",52200,25,37694
24747,15,3,5,4,15,12.33,9,16,65,53,"F","H",141900,32,70742
156034,15,1,1,1,20,20,20,24,24,37,"M","H",187300,34,57389
86985,15,4,13,7,10,12.5,9.15,16,76,53,"F","U",83200,30,48474
86926,15,1,10,5,15,15,8.8,17,119,67,"F","H",58500,31,33923
92121,15,3,3,2,15,15,15,20,33,33,"M","H",121600,26,74207
155240,15,2,7,2,16,15,11.14,18,72,75,"F","H",116700,56,42699
8768,15,7,30,15,13,12.43,12.6,17,123,78,"M","H",154700,0,52723
50154,15,1,1,1,15,15,15,17,17,29,"M","H",110300,27,51999
154668,15,1,19,9,15,18,11.53,18,127,71,"F","U",69000,45,0
154245,15,2,4,3,19,18,16.5,16,65,54,"F","H",59600,44,37967
155478,15,5,6,3,10,15,14.17,18,29,44,"F","H",0,56,0
186713,15,6,16,6,20,23.5,22.81,6,83,63,"F","H",81300,55,76376
186925,15,3,24,13,10,10,10.92,6,122,67,"F","U",23500,29,44732
49351,15,2,2,1,15,14.2,14.2,18,35,63,"M","H",71200,39,53640
86578,15,2,18,10,10,10,5.5,22,127,85,"M","U",24700,23,25938
152657,15,1,8,4,12,12,11.63,16,51,47,"F","U",184100,39,0
180505,15,3,10,6,15,14,9.9,18,93,76,"M","H",93500,43,50857
4320,15,4,6,4,16,12.75,11,15,45,17,"F","U",73800,35,68684
14154,15,3,10,3,15,18.33,16.5,6,70,75,"F","U",80100,46,38548
4017,15,1,13,5,15,15,9.92,18,85,65,"F","H",572500,31,95837
100132,15,2,12,8,15,15,10,17,96,73,"F","H",39300,25,35932
13655,15,2,14,6,20,15,13.21,5,76,63,"F","U",86700,33,54684
103613,15,2,4,3,15,15,9.25,25,41,59,"F","H",27500,29,24464
173132,15,3,9,8,15,15,11.56,16,109,67,"F","H",81100,48,34681
151986,15,2,3,1,15,11,9,15,40,76,"F","H",259800,47,87416
151904,15,2,6,5,15,15,10.83,21,69,81,"M","H",108800,47,38438
16102,15,1,1,1,15,15,15,19,19,41,"F","H",74400,42,41736
12715,15,1,3,0,15,15,15,17,21,85,"M","H",60400,23,31131
151702,15,2,7,6,15,15,11.57,23,65,54,"F","H",214500,46,83961
84967,15,2,7,3,21,19,10.71,18,91,49,"M","H",41800,23,52321
151518,15,2,4,1,15,15,12.5,20,43,53,"F","H",245700,42,0
151513,15,4,13,6,10,9,6.92,22,93,75,"F","H",234600,48,78203
186013,15,4,12,4,15,12,9.5,10,99,77,"F","H",55400,40,45691
793,15,4,21,7,16,14,10.19,15,123,87,"F","H",156800,26,41505
61423,15,2,5,1,11,13,8.6,15,80,51,"M","H",37000,29,41225
7048,15,3,17,12,15,13.67,9.94,7,129,64,"M","U",343100,24,0
98374,15,5,23,11,10,9.4,6.22,23,125,77,"F","H",37600,43,41155
14984,15,1,7,6,18,18,14.29,21,93,43,"M","H",179300,24,92980
83983,15,6,20,9,15,15.83,14.5,17,113,74,"M","U",86600,25,0
149767,15,3,9,1,16,14.67,10.44,18,68,68,"M","H",210500,24,32990
160258,15,5,10,3,15,10.2,8.7,17,64,79,"M","H",265600,43,0
180633,15,1,6,5,15,15,11.67,18,81,76,"F","H",94900,31,46710
160333,15,5,25,13,20,21.6,14.8,24,128,78,"M","H",307400,41,47239
23082,15,3,6,2,10,14,12,18,35,50,"F","H",76100,45,55068
148869,15,1,8,5,15,15,13.38,26,84,33,"M","U",236200,24,0
148814,15,2,8,5,15,13,10.38,18,67,45,"F","H",319400,37,68282
47531,15,1,6,2,15,15,10.67,26,65,43,"F","H",52300,25,27410
175584,15,3,5,2,15,14,11.2,18,57,72,"M","H",45400,50,44786
79717,15,2,4,1,15,15,12.5,19,55,40,"M","U",86000,18,66746
47385,15,1,1,1,15,15,15,17,17,37,"M","H",243200,48,118275
5532,15,2,14,6,14,10,9.93,4,64,76,"M","H",169000,50,83169
144577,15,2,7,4,15,14,9.29,17,81,81,"M","H",573900,12,104651
147855,15,3,23,15,12,11.67,10,17,125,80,"M","H",454800,29,65906
147305,15,2,5,2,16,15,12.4,19,55,45,"M","H",274100,30,69038
147197,15,10,29,14,5,12.6,11.72,18,69,65,"M","U",204800,38,0
142057,15,3,5,2,15,15,11.6,19,45,7,"U","U",247900,31,0
146814,15,2,10,2,15,17.5,15.2,15,81,51,"M","H",215900,30,53218
146742,15,2,7,4,15,15,11.29,25,112,67,"M","H",390900,40,71746
82313,15,3,11,7,15,13.67,9.73,20,119,70,"F","U",56900,34,0
19779,15,3,8,4,30,23.33,17.63,17,80,54,"M","H",128500,28,90527
46495,15,2,7,4,20,20,17.71,24,62,67,"F","H",88000,45,41426
1617,15,6,11,7,11,11.67,10.18,6,45,75,"F","H",597000,38,174183
24896,15,2,6,4,15,15,10.33,18,98,66,"M","H",197400,60,54848
157153,15,5,12,6,26,26.2,19.83,16,74,82,"M","H",105800,50,69288
144393,15,5,19,7,10,10,8.63,19,119,78,"F","U",202400,21,0
46201,15,3,3,2,25,15,15,21,26,67,"M","H",244400,31,106480
189373,15,1,15,8,15,15,5.53,19,110,79,"F","U",230000,23,47073
144110,15,1,9,7,25,25,9.78,17,102,62,"F","H",588200,20,86256
46153,15,1,6,5,15,15,10,18,111,35,"F","H",93300,39,41086
1092,15,9,32,15,10,10.56,9.84,6,76,69,"M","H",581700,27,72750
46165,15,3,22,12,12,11.33,11.18,16,113,73,"F","H",91600,49,41086
14276,15,3,5,1,15,12,13.2,18,30,69,"F","H",320000,13,51822
143790,15,5,5,2,15,16,16,19,32,56,"F","H",590700,35,81394
2154,15,5,15,13,12,16.6,19.4,17,112,77,"M","H",65500,43,48104
143691,15,3,4,1,16,15.33,15.25,18,43,67,"F","U",409300,37,0
80763,15,1,1,1,15,15,15,17,17,33,"F","H",38300,27,41324
80733,15,2,10,5,15,14,7.5,18,130,66,"F","H",49100,25,48418
143299,15,3,9,6,16,16,14.44,22,76,69,"M","H",258100,21,53668
142742,15,3,3,2,15,15,15,22,31,49,"F","H",171300,9,32768
13394,15,5,10,6,10,8.4,7.4,18,76,67,"F","U",120400,30,69585
175139,15,1,7,2,15,15,10,18,74,68,"M","U",68500,25,0
174976,15,1,4,2,15,15,12.25,19,65,38,"F","U",61900,50,0
142554,15,4,4,3,15,13.75,13.75,16,24,81,"M","H",181100,34,39013
14608,15,4,11,7,20,14.25,12.09,23,93,71,"F","H",255600,36,69288
30934,15,2,6,1,15,15,12.5,18,88,7,"M","U",31600,28,37018
167538,15,3,4,2,15,13.67,11.5,18,41,65,"F","U",94800,25,0
79868,15,2,10,6,15,12.5,9.5,15,123,74,"M","U",40600,24,47857
